Epoch,Loss,Recall,NDCG,Training Time
46,23.274695359170437,0.39308130741119385,0.6321330070495605,11.617887258529663
47,23.14540082961321,0.39433398842811584,0.6353521347045898,14.380847454071045
48,23.013490088284016,0.3989090621471405,0.6367619633674622,20.453233003616333
49,22.965732790529728,0.39806807041168213,0.6367964148521423,17.887505054473877
50,22.852169685065746,0.39994582533836365,0.6369667053222656,20.76399850845337
51,22.393054716289043,0.40076619386672974,0.6386711001396179,19.629486799240112
52,22.252232931554317,0.39920493960380554,0.6389501094818115,16.222188472747803
53,22.349115170538425,0.40069901943206787,0.6398617625236511,18.592201232910156
54,21.863121569156647,0.4005565047264099,0.6401405930519104,19.1766037940979
55,21.662407658994198,0.39967450499534607,0.6393913626670837,19.396379709243774
56,22.00448638945818,0.4007766842842102,0.6414279937744141,20.377230644226074
57,21.523668229579926,0.4040428698062897,0.6422667503356934,16.457510471343994
58,21.51198749244213,0.40426886081695557,0.6444929838180542,17.10687828063965
59,21.268667578697205,0.4027622938156128,0.6447269916534424,16.768815517425537
60,20.9227634370327,0.4039999842643738,0.6439003944396973,17.480130910873413
61,20.633961871266365,0.4074084162712097,0.6453462839126587,14.529639482498169
62,20.383254759013653,0.4061402976512909,0.6478272676467896,14.477049112319946
63,20.27648141235113,0.4079267382621765,0.6472485065460205,14.086715698242188
64,19.9809812605381,0.4098089933395386,0.6499441266059875,14.858689546585083
65,19.788254290819168,0.40921592712402344,0.6494710445404053,14.89371132850647
66,19.533000700175762,0.41046419739723206,0.6514471173286438,16.78613543510437
67,19.09805703163147,0.4103260934352875,0.6533663868904114,14.399466753005981
68,19.27463212609291,0.413686603307724,0.6519472599029541,14.653421401977539
69,19.057149559259415,0.41435208916664124,0.654030442237854,14.309374332427979
70,18.667022295296192,0.41342630982398987,0.6546998023986816,17.859009504318237
71,18.775591410696507,0.4172751307487488,0.6573277711868286,19.25123620033264
72,18.464364103972912,0.4172676205635071,0.6547266244888306,14.703705310821533
73,18.03134435415268,0.4169849455356598,0.6555728912353516,12.96048378944397
74,18.16202912479639,0.41697484254837036,0.6582365036010742,12.420762538909912
75,17.790860444307327,0.41452622413635254,0.6567984819412231,13.377468824386597
76,17.458027854561806,0.41820964217185974,0.6593244671821594,12.967189311981201
77,17.404136039316654,0.4159155786037445,0.6581394076347351,12.659736156463623
78,17.41220786422491,0.41888153553009033,0.659268856048584,12.703532695770264
79,17.389705792069435,0.41664087772369385,0.6614671945571899,12.775706768035889
80,17.166266463696957,0.41845449805259705,0.6620702147483826,13.963652849197388
81,17.007903203368187,0.41949462890625,0.6639977097511292,15.152950286865234
82,16.6233486905694,0.42041337490081787,0.6662541627883911,13.724292516708374
83,16.58915500342846,0.42273256182670593,0.6639730930328369,15.761373519897461
84,16.4949591755867,0.42286601662635803,0.6617761850357056,16.265241384506226
85,16.191432125866413,0.42348700761795044,0.6642537117004395,14.71044921875
86,16.33151788264513,0.42306724190711975,0.6633729338645935,13.946264028549194
87,16.02886437624693,0.4230668544769287,0.6650855541229248,13.874499082565308
88,16.225914753973484,0.423769474029541,0.6648064255714417,14.058485269546509
89,15.724563792347908,0.4233022630214691,0.663355827331543,14.101659774780273
90,15.576433435082436,0.424689382314682,0.6652030348777771,14.185144901275635
91,15.129212521016598,0.42431187629699707,0.6680158972740173,13.795783996582031
92,15.312760777771473,0.4256341755390167,0.669922411441803,13.815464735031128
93,14.95013378560543,0.4248087406158447,0.6686707139015198,14.302184104919434
94,14.929004080593586,0.4235764145851135,0.6665171384811401,14.225305318832397
95,14.745327688753605,0.426951140165329,0.6683223247528076,14.13994550704956
96,14.521465871483088,0.4271826446056366,0.6674961447715759,14.290808200836182
97,14.48547825217247,0.4281928241252899,0.6672284603118896,14.019410610198975
98,14.315615937113762,0.4285895526409149,0.6669248342514038,14.22379446029663
99,14.642815992236137,0.4284205436706543,0.6680487990379333,13.580740213394165
100,14.251286443322897,0.42884549498558044,0.6665914058685303,14.252569198608398
101,13.846735544502735,0.42755287885665894,0.6666891574859619,14.10539722442627
102,14.178506169468164,0.4275570213794708,0.6661096215248108,14.039612293243408
103,13.838507685810328,0.4276222586631775,0.6665017008781433,14.104251623153687
104,13.905601669102907,0.4299885332584381,0.6657050848007202,14.792062997817993
105,13.726384818553925,0.4289534389972687,0.6640306115150452,13.790154457092285
106,13.624719209969044,0.4282088279724121,0.6626214981079102,13.529081106185913
107,13.45396587997675,0.42761918902397156,0.6645947694778442,14.29397988319397
108,13.369272414594889,0.42801719903945923,0.667220950126648,13.85167670249939
109,13.206837218254805,0.4287548065185547,0.6679571866989136,14.081461906433105
