,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191
252,0.2335016,-0.010545574,0.05941895,-0.004069898,0.18139558,-0.09626071,-0.4041531,0.15840493,0.088678114,0.14886299,-0.2838074,0.012396055,-0.08899142,-0.007082176,0.048177283,0.0021956444,-0.06967002,0.099760585,-0.1642612,-0.0070939725,-0.056659296,-0.112968296,0.19725133,0.1381153,0.1669589,-0.07890845,0.24935833,0.037351586,-0.19876592,0.17504883,-0.018942628,0.3458288,0.011644395,0.34109896,0.07216894,0.063499235,0.08443466,0.21002162,0.12974177,-0.20758218,0.021152906,0.03615492,0.14253747,0.11742164,0.011713771,0.059948105,-0.10413013,-0.0052957144,-0.12755828,0.028477592,0.08763443,0.25653246,0.16635628,0.11977288,0.024716482,-0.0062389993,-0.09161768,-0.28980154,0.07804434,0.06940326,0.07116125,-0.21820322,-0.2849357,-0.11253275,-0.004750149,-0.0046717683,-0.002296982,-0.00304575,-0.0024810596,-0.006251999,0.09425676,-0.0043638893,0.41146192,-0.004251346,-0.0009765825,-0.003457531,-2.4875388e-05,0.32735646,-0.0037625555,-0.0034010382,-0.00416045,-0.0027915784,-0.0033579003,-0.0045112907,-0.004627081,-0.0021601564,-0.0038883684,0.09848833,-0.0030117342,-0.0038529143,-0.008118117,-0.0019770786,-0.004722182,-5.9170663e-05,0.03324218,-0.003846628,-0.0032387427,0.49075586,-0.0024055298,-0.0011479661,-0.0033558235,-0.0029886498,0.43217194,0.29148987,-0.0018371214,-0.00096286146,-0.0066089295,-0.0020009053,-6.976683e-05,-0.004014584,-0.00072365295,-0.0032620782,-0.0018240893,-0.004933857,-0.003542281,-0.0020073596,-0.0006718311,-0.0042289104,-0.004361436,-0.0045472477,0.28340772,-0.0005358763,0.03536192,0.022181148,-0.0061129997,-0.004893293,-3.4873636e-05,0.32941663,0.10534199,-0.003651871,-0.011931455,-0.0079437895,-0.018372932,-0.013718958,-0.0039896136,-0.007977349,-0.0016576387,-0.00040843058,-0.005429097,0.04689918,-0.030804928,-0.00095546106,-0.005709178,0.35468465,-0.0049687913,0.2867654,-0.005854411,-0.0029078478,-0.008213784,-0.0028653916,-0.008638645,-0.013981082,-0.005887498,-0.006799024,-0.007966559,0.013686547,-0.00593774,-0.0038963077,-0.010343368,-0.0063100564,-0.009554636,-0.0013935011,0.5584953,-0.0009243539,-0.0032674908,-0.0034132283,-0.0009566024,-0.008910678,-0.011865611,-0.0051002097,-0.0046595726,-0.007753769,-0.005009371,-0.010235087,-0.026192632,-0.0044126594,-0.0059954296,0.6788597,-0.011100902,-0.0183476,-0.011242684,-0.012504195,-0.011557768,-0.010895961,-0.0033080177,-0.010471708,-0.0011901523,-0.020449948,-0.0037332468,-0.013906047,-0.006106315,-0.00478353
253,-0.101684555,-0.057509206,-0.3002283,-0.13922417,-0.02401034,-0.20666501,0.039018102,-0.01859051,-0.033169106,0.01718561,0.08576756,0.0359535,-0.024682935,0.20191742,0.066578455,-0.10684435,0.013234916,0.13897082,0.03015223,-0.051933527,-0.029830012,0.27135518,-0.06820287,-0.3330988,-0.062461186,0.16705966,0.17722592,0.32391337,0.037469078,-0.084891096,0.10579282,0.1065581,0.028332904,-0.14917125,-0.18953203,-0.09725116,-0.08629019,-0.049180407,0.13332817,0.13778046,-0.17262737,-0.08888667,-0.10333247,0.026685748,-0.16180466,0.028093232,0.29130986,0.067130685,0.20982192,-0.02062913,0.053089272,-0.0014457495,0.08573508,0.087410435,0.19392022,0.24557291,-0.051127724,0.19775262,0.042166166,-0.04588471,0.057259325,0.02015729,0.003313461,-0.1293542,-0.00092113565,-0.0019130285,-0.0011846808,-0.002737196,-0.0010851405,-0.0025718038,-0.0013727809,-0.0023996416,-0.003079737,-0.0027044762,-0.003782363,-0.0004956434,-0.0025442226,-0.00029601937,-0.0019104733,-0.001320024,-0.0010200245,0.071879305,-0.0020469502,0.0073510883,-0.002820815,0.044480998,-0.0003889389,-0.002028476,0.47267923,-0.004018412,0.32192546,-0.0026796302,0.1627835,-0.0019034315,0.07153851,0.23820065,-0.0029451556,-0.002142426,0.000803664,-0.0015821077,0.061884895,-0.0014112032,-0.00067943486,0.4007738,0.055187024,0.109023936,-0.0017639591,-0.0022740583,0.15521492,-0.0010771571,-0.0017842711,-0.0018710172,-0.004203574,-0.0011518326,-0.00038240728,-0.00074241764,-0.0019525058,-0.0010934463,0.108394966,0.012852989,-0.0011114859,-0.00041854454,0.53925675,-0.0026323982,0.19948323,-0.0030274943,-0.0039033333,0.17662154,-0.0017847457,-0.0007927449,-0.00031980022,-0.0021181735,0.010818544,-0.0052763373,-0.0010548736,-0.00358801,-0.0003756036,-0.00062582555,-0.0005947199,-0.0027019545,0.16653165,-0.0024367329,-0.0019096939,-0.0018008118,-0.0012538135,-0.002029483,-0.00078073575,-0.0025173128,0.22601934,-0.002634875,-0.0020698418,-0.0037210514,0.24021474,-0.00045140204,-0.005447822,-0.0022449456,0.39736676,-0.0011834244,0.07035492,-0.0033087102,0.42663336,0.07995522,-0.00270667,-0.0011648345,-0.0023667945,0.027809134,0.10406188,0.12790586,0.19776393,0.23575632,-0.0038857441,-0.003277741,-0.0013911364,-0.0036210401,0.22857848,0.080392964,0.21389686,-0.0011867513,0.49291268,-0.003561669,-0.007076743,-0.0034844703,-0.004260894,-0.0006703454,-0.00077705656,0.116993226,-0.0005117423,0.16736227,-0.0035565274,-0.0013756594,-0.0020309985,-0.00047458598
254,0.09117302,-0.2167916,-0.061119117,-0.6401004,-0.12538515,-0.38815838,0.016959924,-0.080905505,0.047764614,-0.4478931,0.21516761,0.05616633,0.30125847,0.48723838,-0.14467202,0.422677,-0.06692076,0.45139223,0.35294196,-0.29982558,0.0065484573,0.40286937,0.19012468,0.23325612,0.0021221023,0.46552834,-0.076102756,0.25363111,0.21585983,0.048892964,-0.19977091,0.029981788,0.39257038,0.18425065,0.2395745,-0.44889686,-0.16550055,0.25445434,-0.2624993,-0.024117853,0.25624865,-0.19783181,-0.23666032,-0.2891523,0.057583526,0.33840185,0.2905758,-0.27950448,0.2945636,-0.34704137,-0.1495837,-0.13160978,-0.2223359,-0.022351941,0.33721134,0.20038195,0.30728388,-0.03135425,0.31527337,-0.05491227,0.34476966,-0.09089889,-0.27356967,-0.10800763,-0.0006422894,-0.00046998257,-0.0013237064,-0.005065734,-0.0012577915,-0.0024593736,-9.557874e-05,-0.0007423975,0.29235297,-0.0033413318,-0.004179294,-0.0010264132,-0.003184424,0.08147559,-0.0010000458,-0.0019033882,-0.001754063,-0.0010163051,-0.0039018302,0.033775993,0.14744753,-0.000106284526,0.027927747,-0.0016174054,0.3602965,0.019435963,0.061879452,-0.0069414554,-0.0019558854,-0.00393295,0.17049277,0.21273065,-0.0021776936,0.09387853,0.07510265,-0.0007614478,-0.0019061028,-0.0011029602,-0.00044670826,0.3805717,-0.0001220433,0.045094788,-0.0016967311,-0.00498681,0.45912912,-0.0038062204,-0.0027970274,0.08009783,-0.0013726297,-0.0013295076,-0.0010227351,0.04653264,-0.0020790116,-0.0011188536,0.21172272,-0.0023038955,-0.00058043393,-0.003116883,0.24738641,-0.0068826075,0.032549147,-0.0027048604,-0.00056800764,0.43334475,0.030446112,-0.0015371066,-0.0012214641,-0.0025854623,0.09416534,-0.003953874,-0.00067097007,-0.0021004593,-0.00079879235,-0.001046697,0.016422283,0.18841957,0.06207319,-0.0009932215,-0.0015100341,-0.0003163095,-0.0007523186,-0.00025811215,0.07888669,0.09361101,0.08825912,-0.0020558955,-0.0029933979,-0.0028088926,0.1620858,0.009865598,-0.0054695206,-0.00037882273,0.2681515,-0.00063170574,0.09818111,-0.0019211066,0.4808087,0.16947098,0.066515714,0.0022746732,-0.0020396637,0.22595936,0.16996849,0.026355524,0.09644966,0.1877358,-0.002181821,-0.002472502,-0.00088282436,-0.0042963116,0.1801328,0.024740307,0.021098511,0.53536224,0.2937211,-0.00014420318,-0.0063995593,0.13656637,-0.004813447,-9.8186254e-05,-0.0009956945,0.0016156484,-0.000542135,-0.00087120506,0.02316346,-0.0014604968,-0.0034322955,0.06774717
255,0.17458692,0.049266312,0.020028666,-0.05778187,0.027900262,0.09865429,-0.07438764,0.14050691,0.11760499,0.04979453,0.030085858,0.06070911,0.04158612,0.05684914,0.084578596,-0.020953588,-0.16103578,-0.051411826,-0.051422786,0.06196614,0.053199213,-0.064206414,0.021745376,0.087068014,0.20792975,-0.013970521,0.031529393,-0.029183349,-0.020282669,0.0062815542,-0.08808953,0.11499325,-0.019529782,0.054429494,-0.024563761,-0.06340114,0.019099265,0.10352052,-0.08586548,-0.04163974,0.07969618,0.007976244,0.06967902,-0.08761353,-0.095976956,0.07798654,0.05052542,0.022413887,0.1809881,-0.070975766,-0.107479535,0.26612774,0.16823098,0.10384519,0.037841905,-0.04502488,-0.119070016,-0.073778115,0.08845095,0.11112146,-0.02501047,0.0016988155,-0.15310039,0.16853844,-0.005071754,-0.011382005,-0.00458451,-0.0037457559,-0.0040280046,-0.013155958,0.42452526,-0.010316037,0.5811688,-0.007940734,-0.0073930696,-0.009682344,-0.002894068,0.17722265,-0.008689406,-0.008600843,-0.0043004374,-0.0033046782,-0.0043731676,-0.002158208,-0.00962045,-0.00065683824,-0.004861269,-0.0017452684,-0.0015465865,-0.0043723225,-0.0073693637,-0.0054577426,-0.0075594895,-0.0018723321,-0.00057465356,-0.004611801,-0.0045223264,0.57560873,-0.00032181764,-0.0008299156,-0.005979974,-0.008194981,-0.0053060264,0.033034254,-0.0019177599,0.23590676,-0.013819198,-0.0046135597,-0.0002076967,-0.0061912024,-0.003161851,-0.003134238,-0.003903498,-0.010321419,-0.0018521077,0.21374026,-0.0025554153,-0.01001877,-0.0027634855,-0.0068327654,-0.00044761354,-0.0010414477,-0.0026239504,-0.004419115,-0.009055305,-0.009166686,-0.00053899194,0.12139454,-0.029520879,-0.02895088,-0.2177663,-0.13037275,-0.20877725,-0.08669531,-0.022982711,-0.022849966,-0.037889104,-0.048048373,-0.04326125,-0.008320859,-0.39212295,-0.03841246,-0.007342922,-0.0015987164,-0.0609622,-0.029287968,-0.09375744,-0.105754115,-0.04601978,-0.045440454,-0.08176158,-0.12464949,-0.10487244,-0.036388244,-0.044337295,-0.08325862,-0.2521876,-0.027047848,-0.12648088,-0.041286234,-0.1369128,-0.11402651,-0.008862809,-0.025179213,-0.08637874,-0.04601069,-0.08302509,-0.13315795,-0.14651574,-0.1535774,-0.015979001,-0.087898806,-0.06574049,-0.09765935,-0.30744854,-0.07408222,-0.1209813,-0.06694348,-0.18432835,-0.26481622,-0.03826497,-0.08402441,-0.04963898,-0.09459569,-0.053876,-0.12430614,-0.016362544,-0.2667522,-0.04676361,-0.30230057,-0.043153934,-0.067763396
256,-0.18927714,-0.32393858,-0.21400969,-0.6279367,-0.3273265,-0.35158682,0.101416044,-0.43843678,-0.1034996,-0.39240357,0.3742988,0.0147773195,0.48923796,0.61989844,-0.364196,0.2644785,-0.17204434,0.5415965,0.5455286,-0.34832552,-0.088387646,0.34163246,0.05278893,0.06136628,-0.23085833,0.58267576,0.1179257,0.33480492,0.1453015,0.07701953,-0.04920544,0.06770695,0.43051597,0.124334075,0.26140904,-0.41437292,-0.506509,0.32086813,-0.29135233,0.24992116,0.29115525,0.1442028,-0.5315385,-0.2684233,0.0916772,0.47158685,0.5158794,-0.21091965,0.5163072,-0.23328958,-0.17795208,-0.29421857,-0.19558878,-0.02098703,0.2667375,0.45416963,0.38433373,0.02732074,0.31806594,-0.27133286,0.27347583,-0.09218542,-0.11911188,-0.20996438,-0.00050430093,-0.00091064244,-0.0016535931,-0.0050380505,-0.00090815325,-0.0020171243,-5.0853054e-05,-0.00039753027,0.031389058,-0.0027096553,-0.0040275534,-0.0011637061,-0.0035595454,0.038315058,-0.00021506204,-0.0014375359,-0.00046947759,0.047875434,-0.0042908285,0.028824907,0.0711704,0.023145616,0.116534784,-0.0017493791,0.38164932,0.028854534,0.1170471,-0.0066995574,0.079916865,-0.003919725,0.17330602,0.19935188,-0.0027284636,0.10566499,0.07015499,-0.0005756693,-0.0012140365,-0.0010767496,-0.00015415942,0.45703158,0.068428814,0.09752791,-0.00077375653,-0.004999934,0.34377536,-0.0009957453,-0.0026380548,0.009390019,-0.001037927,-0.00066700426,0.0074977092,-4.144964e-05,-0.0020482803,-0.0003516127,0.11697229,-5.48157e-05,0.07496935,-0.0024672723,0.4159241,-0.006321625,0.052891217,-0.0018590286,-0.0024778533,0.4313367,0.07968878,-0.0008243524,0.064995214,-0.0035736656,0.14444642,-0.0044317655,-0.00032977344,-0.0024892592,-0.00042917117,-0.0011883168,0.017203504,0.06393343,0.08844058,-0.0012464327,-0.0011861115,0.05349334,-0.00052518223,0.07127575,0.009260908,0.043057315,0.11427904,-0.0023978513,-0.0033074396,-0.0041639684,0.16074722,-0.00018144163,-0.0070051164,0.06457656,0.4308619,-0.0008436941,0.08474621,-0.0025674715,0.3683402,0.12055649,0.11506188,0.016650118,-0.0018889959,0.14133954,0.14241338,0.058346257,0.1276823,0.14150092,-0.0027174368,-0.0031222478,-0.0009788226,-0.0045441673,0.12974617,0.04938849,0.12522411,0.46786416,0.44920397,0.037621908,-0.007496317,-0.0013379406,-0.005775097,0.021514364,-0.0009215251,0.058312267,-0.00068392046,0.051380955,-0.0008254289,-0.00030718851,-0.0043791025,0.054992676
257,-0.17771749,-0.34259784,0.20855872,-0.38242134,-0.5086346,-0.38926986,0.4184615,-0.091781765,-0.11171989,-0.4085329,0.73603547,0.42119035,0.43225366,0.6536083,-0.45295215,0.57167685,-0.57076424,0.35853007,0.5877243,-0.52975875,0.45519823,0.50655377,0.23025393,0.7175275,-0.35597256,0.57944584,0.06853563,0.2979259,0.07304732,0.2783453,-0.44857052,-0.061473202,0.3476118,0.15900233,0.56967986,-0.5143362,-0.40957946,0.45229626,-0.33657897,0.37382242,0.5329383,0.56467676,-0.07955668,-0.5794378,0.5688102,0.28433123,0.43217564,-0.43329152,0.47939518,-0.5466094,-0.24037209,-0.052396182,-0.8552075,-0.37440872,0.30460972,0.5004579,0.60545355,-0.07957038,0.5674643,-0.11285508,0.5051186,-0.22051652,-0.49091527,-0.6054083,0.095154874,0.090651534,-0.0015068301,-0.0057248827,-0.0013827089,-0.0013620239,0.37832683,0.010691037,0.0405489,-0.0033662305,-0.0037150627,-0.0006256518,-0.0037246083,-0.00030378706,-0.0006587308,-0.0022926866,-0.00082149584,0.1626002,-0.004845866,0.14830776,0.12854624,0.0038258971,0.22538742,-0.0021012763,0.07899334,0.30934462,-0.0020906397,-0.008679424,0.105155386,-0.00460979,-0.0024874348,0.14101249,0.33809644,-8.735855e-05,-0.0007182174,-1.3006838e-06,-0.0027356194,-0.000681653,0.27914774,-0.0002670949,-0.0003945553,0.06586597,-0.0006837706,-0.0060154805,-0.0014920766,0.04110837,-0.004065836,-0.0008956251,0.07177371,-0.0012423085,0.08030855,0.0008102094,0.24469058,-0.0011399308,0.23986167,0.1399987,0.10815633,-0.0034149466,-0.0003289065,-0.007221168,-0.0032519898,-0.0011485829,0.47985345,-3.178731e-05,-0.0010972726,-0.0014097446,-0.0031894795,-0.0031140374,-0.0014836661,-0.004528123,-0.002012503,-0.005661693,-0.0024156854,-0.002335509,-0.00071748527,-0.00030596636,0.53772503,-0.0037428935,-0.004518911,-0.0011167191,-0.00094202434,0.025621181,0.33677512,0.15971537,0.105700165,-0.0030046126,-0.0049841334,-0.006429905,0.1746038,0.0027265411,-0.0023650015,0.02747464,-0.0025562134,-0.0029325632,0.12468871,-0.004979666,0.097354256,0.062304676,-0.0003540211,-0.0034335703,-0.0040646857,0.0109961005,0.17503119,0.20630313,0.11689077,0.3697298,-0.003178129,-0.0032464569,0.0554679,-0.0068367473,0.39794508,-0.0012687847,-0.0021130785,-0.00091819913,-0.0014098731,-0.0017675491,-0.0066254535,0.04291103,-0.0032995224,0.09191833,-0.0025444946,0.23041597,-0.0016891956,0.07941303,0.13857988,0.11803025,-0.0024005766,0.10756163
258,0.035178307,-0.11083282,0.102659784,-0.37369254,-0.4347421,-0.3453305,0.09355682,0.075279824,0.19934736,-0.45476848,0.34979558,0.44908333,0.0897118,0.40941882,-0.31084073,0.32304606,-0.45423505,0.25678042,0.17211963,-0.33920002,0.42078048,0.41375557,0.31204805,0.16932005,-0.15048125,0.085828796,-0.052397877,0.16652735,-0.057040446,0.32220903,-0.2581655,0.1026712,0.12705107,0.04410584,0.46288064,-0.43754795,-0.2310122,0.12790538,-0.16024628,0.31786373,0.27832025,0.4404871,0.033830777,-0.17846283,0.205724,0.030814547,0.028307509,0.040768694,0.12419611,-0.39905456,-0.03014718,0.1978196,-0.3658025,-0.13622043,0.10844434,0.2941801,0.2579919,-0.29493433,0.50099915,-0.013340719,0.46098608,-0.17701073,-0.35131958,-0.384662,0.1516943,0.09607621,-0.0008236666,-0.0037645146,-0.0010167981,-0.0016578224,0.3334546,-0.0002196495,-0.0005986054,-0.0033202553,-0.0028480089,0.04459272,-0.0021879415,-0.00020718334,-0.0011855054,-0.0021498634,-0.0015454306,0.10153531,-0.00299552,0.12971725,0.12791674,0.013164627,-0.00061421643,-0.001386107,0.16770138,0.032764193,-0.0030456325,-0.005889793,0.04408282,-0.0035405564,-0.0016321614,0.20421512,0.39253452,-0.0010877372,-0.0021963678,-0.0013276746,-0.0027828412,-0.0004075465,0.37883034,-0.0005153133,-0.0010722774,-0.0002542595,-0.0008541046,-0.003657968,-0.0015221714,0.013355734,-0.0029569294,-0.0010085562,-0.0013158537,-0.0012381594,-0.00040179412,-8.3651095e-05,0.34496248,-0.0010621692,0.12041546,0.07315209,0.041361257,-0.0023737832,0.04733076,-0.0042351433,-0.004224521,-0.0016438967,0.54520255,0.005131704,-0.0008317214,-0.0011085371,-0.003756321,-0.0009469744,-0.0016395529,-0.0010191944,-0.0020188265,-0.0024544727,-0.0013718569,-0.0020886485,-0.00060229964,-0.0024101108,0.32404307,-0.0015136393,-0.0026335644,0.010045547,-0.0013835949,0.024293752,0.2500759,0.15061612,0.21590112,-0.002000886,-0.000999857,-0.0025840863,0.339098,-0.00059181306,-0.00079466024,-0.0008376311,0.019276187,-0.001110699,-0.00023589084,-0.001985157,0.17606917,0.08238437,-0.00219432,-0.0015837332,-0.0018820739,-0.0006327481,0.36823094,0.29002294,0.12356115,0.39901966,-0.0020397257,-0.001002886,-0.0001738738,-0.0015514808,0.34315532,-0.0011268334,-0.0012988404,-0.0011158867,0.038570765,-0.0010075658,-0.0032401702,-0.0015509811,-0.001748086,0.04175538,-0.0017832599,0.10152708,-0.000974381,0.04343406,-0.00031685334,-5.1547893e-05,-0.0017109782,0.2860584
259,-0.067185916,-0.20854494,-0.079449296,0.0036718606,-0.45082003,-0.17638691,0.13533752,0.30200753,0.15857285,-0.23034114,0.4099198,0.21324843,0.043207087,0.2286336,-0.39187053,0.21977428,-0.3508502,0.29830778,0.17128089,-0.27667937,0.29087028,0.28932965,0.22056495,0.24045843,-0.041558564,0.15077099,0.017849704,-0.10091133,-0.023346312,0.20280297,-0.4145434,0.054730598,0.2016617,-0.12050973,0.28131223,-0.3047276,-0.23308185,0.058910675,0.0005071529,0.23194769,0.022238484,0.4447421,0.37951764,-0.20019816,0.2392701,-0.13688074,-0.09665256,-0.3394635,0.19262552,-0.3769151,0.0501017,0.048415825,-0.3672045,0.049162406,-0.034602076,0.34088627,0.19721694,-0.13884974,0.4706984,0.0101899505,0.101503804,-0.11994726,-0.2670615,-0.56359196,0.07610248,0.12740748,-0.00090915145,-0.0038012078,-0.0013180537,-0.0013513316,0.34167507,-0.0010029031,-0.0014091149,-0.0031503816,-0.00329436,0.019651579,-0.0023989964,-0.00038718726,-0.0016370391,-0.0017935829,-0.0005904971,0.2895283,-0.0026748662,0.15816675,0.028775724,0.109548114,0.08452177,-0.0012417457,0.06986833,-0.0020110253,-0.003797984,-0.0052218763,0.28116482,-0.0029016263,-0.0015206633,0.10554897,0.39675733,-0.0005903333,-0.0015433289,-0.00030122473,-0.0029840616,-0.00075358147,0.2399024,-0.00012580944,0.03745679,-0.00076927716,-0.001106357,-0.003759021,-0.001938422,0.21913922,-0.00283562,-0.0010227766,-0.00090850657,-0.0014375845,0.11101124,0.10812604,0.35081676,-0.0020560313,0.12271079,0.07684498,0.048539158,-0.002342213,0.04000117,-0.0034120297,-0.0034044208,-0.0007765441,0.4476128,-0.00046485796,0.14523587,-0.000515099,0.12137308,-0.0014738659,-0.0006471809,-0.002145837,-0.0018817377,-0.0032821216,-0.001129666,-0.00092349865,-9.2085116e-05,-0.0019955118,0.32399967,-0.0016814078,-0.002273597,0.07355522,-0.0006862431,0.17881878,0.2768107,0.29599655,0.0048834826,-0.00055232405,-0.0016125255,-0.0045693526,0.1902074,0.07612404,-0.0018949559,0.16579646,0.05988434,-0.0006589887,-0.0011873267,-0.0020965715,-0.0011124561,-0.00059854885,0.036541894,-0.0009098558,-0.0017643179,-0.0005203563,0.23493484,0.38144252,-0.00011678799,0.20900677,-0.002527327,-0.002054386,0.0369937,-0.0036288223,0.1728472,-0.00043608758,-0.0007641723,-0.0036259706,0.029108563,0.04013419,-0.004933011,-0.0020073277,-0.0019065553,0.15941943,-0.0010341489,0.13404392,-0.00041774943,0.30488467,0.00049517996,0.3300148,-0.0008987102,0.24432217
260,-0.12748939,-0.059664793,-0.038030833,0.11529354,-0.019372858,-0.054350454,-0.0465724,0.1458538,0.45460194,-0.20925912,0.07011477,0.34863013,-0.2042834,0.16983762,-0.0032852546,0.12396074,-0.18568122,0.1355629,0.11659662,-0.115130454,0.19482112,0.20121968,0.18394949,-0.18741244,-0.16820696,-0.011305817,0.16584514,0.05351073,-0.12425272,0.41592008,-0.15852384,0.06263705,-0.024404345,0.08993148,0.12457607,0.010201877,0.19251123,-0.019278854,-0.08366389,0.13955386,-0.24852157,0.14741439,0.11794373,0.22033526,0.11308377,-0.28073692,-0.19262253,0.15808822,-0.053162266,-0.24757496,0.009276603,0.2826794,-0.13882893,-0.045582656,0.0056402953,0.26652357,0.11586883,-0.2918185,0.026473386,0.0149866175,0.17785875,-0.24015461,-0.30394784,-0.39273146,-7.5927586e-05,-0.0008448706,-0.0012273501,-0.0027779834,-0.00034575912,-0.0020229,0.27513626,-0.0014176342,-0.0023604226,-0.003841127,-0.0014979432,0.0445103,-0.0011963394,0.017287327,-0.0016452876,-0.0021300104,-0.0010301946,0.1062735,-0.001838736,-0.00059097196,-0.0012275621,-0.00021583807,-0.001980775,-0.0008364044,0.2153858,-0.0017139607,-0.0046050325,-0.0026552195,0.06075771,-0.001937994,-0.0017724398,0.22013871,0.36087653,-0.0016099282,-0.0027531462,-0.001550417,-0.0015449334,-0.0006268231,0.536602,0.014695988,-0.0011332989,-0.0011793827,-0.0012711503,-0.002470313,-0.0027741364,0.19134171,-0.0018610165,-0.0024099965,-0.0024130093,-0.0015032113,-0.00034370535,-0.001314492,0.38006598,-0.0016616163,-0.0004869778,0.08185105,0.0991815,-0.0011457637,0.16605532,-0.0010563617,-0.004187864,-0.0021423092,0.41041777,-0.0007947225,-0.0012832675,-0.0010496624,-0.0036557082,-0.0016850856,-0.0024416787,-0.003200959,-0.0028640376,-0.0020531241,-0.0014735062,-0.00066096557,-0.0015474075,-0.006053493,-0.002990992,-0.0013321721,-0.0017640386,0.018210407,-0.0021873908,-0.00016364125,0.017821021,0.09424904,0.10745645,-0.0024441192,-0.00087346946,-0.0036088102,0.41341144,-0.0017383832,-0.001690166,-0.0017140519,0.07223949,-0.00036011508,-0.0034736958,-0.0022994133,-0.0013001887,0.05241324,-0.0021494182,-0.00062298914,-0.0023821588,-0.0038370627,0.5982342,0.39602584,-0.00012032191,0.4665829,-0.0022986063,-0.0015980299,-0.0020093613,-0.0011211287,-0.0007971083,-0.0016880527,-0.0002670213,-0.004585122,-0.000798152,-0.0031485811,-0.0038297365,-0.008564926,-0.0027807169,-0.0013856028,-0.00046716002,-4.980956e-05,-0.0015786622,-0.0017558798,-0.0030947602,-0.0013873329,-0.0019374118,0.25938016
261,0.1472596,0.041657247,0.3546745,-0.121639565,-0.07989514,-0.26869002,-0.41284204,0.19941938,0.10520075,-0.26371038,-0.055915203,0.29537123,-0.075747505,-0.122863606,-0.04273988,0.26746294,-0.20759448,0.10305825,0.09362119,-0.18588488,0.37617737,0.1198922,0.27854523,0.28020704,0.024339076,0.01735289,0.17286052,-0.056509953,-0.08553073,0.3656596,-0.2784467,0.1518961,0.037325732,0.38789237,0.090904996,-0.07471644,-0.023712048,-0.109333925,0.0026471454,0.053242322,0.15011625,0.3350952,0.24978286,0.10183598,0.21351442,0.074294075,-0.11937853,-0.21038544,-0.07462313,-0.3031829,0.03459374,0.30725962,-0.25202814,0.04417871,0.20838615,-0.12641366,-0.057478197,-0.38149297,0.17522512,0.043180093,0.3281198,-0.24600138,-0.28768724,-0.28900033,0.019082507,0.010876244,-0.0003918788,-0.0035577042,-0.0015846496,-0.0030360771,0.3085911,-0.0019089638,0.24157737,-0.0032523044,-0.0014617072,-0.00017872406,-0.00097414874,-0.000106241976,-0.0022982059,-0.0030282256,-0.0021016134,-3.2620654e-05,-0.003230893,-0.0006467354,0.039955407,-0.0014259835,-0.0017182447,-0.00023328619,-0.0012696785,-0.00018069467,-0.0066811848,-0.0039158994,-0.0013697561,-0.0022672382,-0.0010234544,-0.00051343266,0.35268804,0.14568925,-0.0021809058,0.0033862034,-0.0030109352,-0.0010915432,0.4071955,-0.00076981646,-0.0019453787,-0.0014166918,-0.0029555457,-0.0030164204,-0.002205733,-0.00078012404,-0.001944347,-0.0014941293,0.02508128,-0.0019428313,-0.0010169296,0.032891773,0.32253265,-0.00291807,-0.0011829864,-0.0017663144,0.053525504,-0.0025215237,-0.0016132802,-0.0021866595,-0.00542207,-0.0020713976,0.64712477,0.07254527,0.27677172,-0.004807155,-0.0201985,-0.0097197,-0.015323318,-0.015768228,-0.0045344257,-0.020424947,-0.010548618,-0.012587288,-0.0021330842,-0.00065335596,-0.020032933,-0.005839948,-0.015969219,0.10051526,-0.0095843095,0.1409019,0.47511747,0.34567726,-0.0061079366,-0.004780959,-0.015713908,-0.015558299,-0.0033911779,-0.0003386677,-0.018982157,-0.000686842,-0.017109886,-0.00563579,-0.017949155,-0.017073764,-0.022705354,-0.005073949,-0.00019696937,-0.011879446,-0.0077612065,-0.007278858,0.53360885,0.20580155,-0.01143162,-0.00460565,-0.014518424,-0.016454937,-0.0016548645,-0.016298587,-0.0102091,-0.007309847,-0.015695833,-0.0043601887,-0.0238779,-0.011548499,-0.018715162,0.14404131,-0.01663908,-0.005456192,-0.0065455693,-0.0067771864,-0.0023660767,-0.023588693,0.4376138,-0.014298309,-0.011794692,-0.0051258993
